order_id,order_date,product_id,quantity
9040,2024-08-01,PROD_A,2
9041,2024-08-01,PROD_F,12
9042,2024-08-01,PROD_A,1
9043,2024-08-01,PROD_A,13
9044,2024-08-01,PROD_A,9
9045,2024-08-01,PROD_E,2
9046,2024-08-01,PROD_D,12
9047,2024-08-01,PROD_K,2
9048,2024-08-01,PROD_G,14
9049,2024-08-01,PROD_B,19
9050,2024-08-01,PROD_A,11
9051,2024-08-01,PROD_C,5
9052,2024-08-01,PROD_C,14
9053,2024-08-01,PROD_D,3
9054,2024-08-01,PROD_A,10
9055,2024-08-02,PROD_A,13
9056,2024-08-02,PROD_N,2
9057,2024-08-02,PROD_A,8
9058,2024-08-02,PROD_B,7
9059,2024-08-02,PROD_A,13
9060,2024-08-02,PROD_A,3
9061,2024-08-02,PROD_G,14
9062,2024-08-03,PROD_G,14
9063,2024-08-03,PROD_G,15
9064,2024-08-03,PROD_P,2
9065,2024-08-03,PROD_I,8
9066,2024-08-03,PROD_H,8
9067,2024-08-03,PROD_C,5
9068,2024-08-03,PROD_E,6
9069,2024-08-03,PROD_A,20
9070,2024-08-03,PROD_A,12
9071,2024-08-03,PROD_D,8
9072,2024-08-03,PROD_A,5
9073,2024-08-03,PROD_B,17
9074,2024-08-03,PROD_G,19
9075,2024-08-03,PROD_A,5
9076,2024-08-03,PROD_A,10
9077,2024-08-03,PROD_A,11
9078,2024-08-04,PROD_D,4
9079,2024-08-04,PROD_O,19
9080,2024-08-04,PROD_B,18
9081,2024-08-04,PROD_I,4
9082,2024-08-04,PROD_B,16
9083,2024-08-04,PROD_J,1
9084,2024-08-04,PROD_B,11
9085,2024-08-04,PROD_N,8
9086,2024-08-04,PROD_H,6
9087,2024-08-04,PROD_A,18
9088,2024-08-04,PROD_B,18
9089,2024-08-04,PROD_C,2
9090,2024-08-04,PROD_K,11
9091,2024-08-04,PROD_N,8
9092,2024-08-04,PROD_B,8
9093,2024-08-04,PROD_A,2
9094,2024-08-04,PROD_S,14
9095,2024-08-05,PROD_N,3
9096,2024-08-05,PROD_J,7
9097,2024-08-05,PROD_B,20
9098,2024-08-05,PROD_C,18
9099,2024-08-05,PROD_N,1
9100,2024-08-05,PROD_K,18
9101,2024-08-05,PROD_B,12
9102,2024-08-05,PROD_B,3
9103,2024-08-05,PROD_A,11
9104,2024-08-05,PROD_F,20
9105,2024-08-05,PROD_O,12
9106,2024-08-05,PROD_P,13
9107,2024-08-05,PROD_D,11
9108,2024-08-05,PROD_N,8
9109,2024-08-05,PROD_I,2
9110,2024-08-05,PROD_A,2
9111,2024-08-05,PROD_A,19
9112,2024-08-06,PROD_L,14
9113,2024-08-06,PROD_A,11
9114,2024-08-06,PROD_Q,11
9115,2024-08-06,PROD_L,6
9116,2024-08-06,PROD_A,19
9117,2024-08-06,PROD_R,5
9118,2024-08-06,PROD_C,13
9119,2024-08-06,PROD_C,2
9120,2024-08-06,PROD_Q,11
9121,2024-08-06,PROD_N,5
9122,2024-08-06,PROD_B,19
9123,2024-08-06,PROD_C,14
9124,2024-08-06,PROD_I,12
9125,2024-08-06,PROD_N,19
9126,2024-08-06,PROD_D,17
9127,2024-08-06,PROD_C,13
9128,2024-08-06,PROD_G,14
9129,2024-08-06,PROD_J,12
9130,2024-08-06,PROD_O,1
9131,2024-08-06,PROD_L,8
9132,2024-08-06,PROD_C,18
9133,2024-08-06,PROD_A,2
9134,2024-08-06,PROD_A,6
9135,2024-08-06,PROD_F,16
9136,2024-08-06,PROD_B,6
9137,2024-08-06,PROD_A,15
9138,2024-08-06,PROD_L,8
9139,2024-08-06,PROD_D,2
9140,2024-08-06,PROD_A,15
9141,2024-08-06,PROD_I,17
9142,2024-08-06,PROD_P,9
9143,2024-08-06,PROD_A,6
9144,2024-08-06,PROD_B,16
9145,2024-08-06,PROD_M,5
9146,2024-08-06,PROD_B,3
9147,2024-08-07,PROD_B,4
9148,2024-08-07,PROD_D,3
9149,2024-08-07,PROD_D,20
9150,2024-08-07,PROD_M,8
9151,2024-08-07,PROD_I,7
9152,2024-08-07,PROD_K,5
9153,2024-08-07,PROD_A,12
9154,2024-08-07,PROD_A,13
9155,2024-08-07,PROD_F,17
9156,2024-08-07,PROD_A,19
9157,2024-08-07,PROD_G,2
9158,2024-08-07,PROD_L,9
9159,2024-08-07,PROD_E,18
9160,2024-08-07,PROD_J,4
9161,2024-08-07,PROD_B,7
9162,2024-08-07,PROD_G,8
9163,2024-08-07,PROD_A,14
9164,2024-08-07,PROD_C,3
9165,2024-08-07,PROD_F,18
9166,2024-08-07,PROD_A,5
9167,2024-08-07,PROD_K,4
9168,2024-08-07,PROD_E,1
9169,2024-08-07,PROD_I,15
9170,2024-08-07,PROD_A,1
9171,2024-08-07,PROD_D,3
9172,2024-08-07,PROD_D,13
9173,2024-08-07,PROD_L,8
9174,2024-08-07,PROD_F,8
9175,2024-08-07,PROD_B,13
9176,2024-08-07,PROD_A,17
9177,2024-08-07,PROD_A,4
9178,2024-08-07,PROD_M,13
9179,2024-08-07,PROD_H,17
9180,2024-08-07,PROD_C,8
9181,2024-08-07,PROD_G,9
9182,2024-08-07,PROD_A,14
9183,2024-08-07,PROD_D,17
9184,2024-08-07,PROD_B,19
9185,2024-08-07,PROD_A,2
9186,2024-08-07,PROD_I,19
9187,2024-08-08,PROD_C,16
9188,2024-08-08,PROD_B,15
9189,2024-08-08,PROD_I,19
9190,2024-08-08,PROD_S,17
9191,2024-08-08,PROD_L,15
9192,2024-08-08,PROD_A,11
9193,2024-08-08,PROD_A,16
9194,2024-08-08,PROD_B,4
9195,2024-08-08,PROD_A,15
9196,2024-08-08,PROD_B,20
9197,2024-08-08,PROD_D,18
9198,2024-08-08,PROD_A,8
9199,2024-08-08,PROD_N,15
9200,2024-08-08,PROD_O,5
9201,2024-08-08,PROD_T,2
9202,2024-08-08,PROD_A,8
9203,2024-08-08,PROD_B,8
9204,2024-08-08,PROD_A,3
9205,2024-08-08,PROD_A,4
9206,2024-08-08,PROD_B,15
9207,2024-08-08,PROD_N,15
9208,2024-08-08,PROD_A,3
9209,2024-08-08,PROD_A,20
9210,2024-08-08,PROD_C,15
9211,2024-08-08,PROD_A,18
9212,2024-08-08,PROD_A,17
9213,2024-08-08,PROD_B,4
9214,2024-08-08,PROD_A,5
9215,2024-08-08,PROD_F,1
9216,2024-08-08,PROD_I,20
9217,2024-08-09,PROD_A,12
9218,2024-08-09,PROD_A,5
9219,2024-08-09,PROD_C,17
9220,2024-08-09,PROD_A,6
9221,2024-08-09,PROD_S,19
9222,2024-08-09,PROD_A,4
9223,2024-08-09,PROD_A,14
9224,2024-08-10,PROD_A,8
9225,2024-08-10,PROD_Q,19
9226,2024-08-10,PROD_C,13
9227,2024-08-10,PROD_R,19
9228,2024-08-10,PROD_L,20
9229,2024-08-10,PROD_D,11
9230,2024-08-10,PROD_G,12
9231,2024-08-10,PROD_A,3
9232,2024-08-10,PROD_A,8
9233,2024-08-11,PROD_A,14
9234,2024-08-11,PROD_G,13
9235,2024-08-11,PROD_B,16
9236,2024-08-11,PROD_Q,5
9237,2024-08-11,PROD_A,17
9238,2024-08-11,PROD_S,16
9239,2024-08-11,PROD_D,17
9240,2024-08-11,PROD_F,14
9241,2024-08-11,PROD_P,14
9242,2024-08-11,PROD_S,14
9243,2024-08-11,PROD_K,7
9244,2024-08-11,PROD_A,11
9245,2024-08-11,PROD_A,9
9246,2024-08-11,PROD_K,10
9247,2024-08-11,PROD_B,15
9248,2024-08-11,PROD_A,14
9249,2024-08-11,PROD_E,18
9250,2024-08-11,PROD_A,10
9251,2024-08-11,PROD_D,12
9252,2024-08-11,PROD_P,16
9253,2024-08-11,PROD_B,12
9254,2024-08-11,PROD_B,8
9255,2024-08-11,PROD_G,7
9256,2024-08-11,PROD_O,5
9257,2024-08-11,PROD_F,4
9258,2024-08-11,PROD_C,13
9259,2024-08-11,PROD_L,15
9260,2024-08-11,PROD_D,12
9261,2024-08-12,PROD_E,20
9262,2024-08-12,PROD_P,10
9263,2024-08-12,PROD_M,1
9264,2024-08-12,PROD_A,5
9265,2024-08-12,PROD_C,15
9266,2024-08-12,PROD_F,8
9267,2024-08-12,PROD_E,16
9268,2024-08-12,PROD_A,8
9269,2024-08-12,PROD_F,15
9270,2024-08-12,PROD_A,15
9271,2024-08-12,PROD_Q,5
9272,2024-08-12,PROD_A,17
9273,2024-08-12,PROD_L,5
9274,2024-08-12,PROD_A,13
9275,2024-08-12,PROD_N,2
9276,2024-08-12,PROD_F,2
9277,2024-08-12,PROD_B,8
9278,2024-08-12,PROD_D,12
9279,2024-08-12,PROD_R,3
9280,2024-08-12,PROD_M,20
9281,2024-08-12,PROD_A,1
9282,2024-08-12,PROD_A,3
9283,2024-08-12,PROD_A,10
9284,2024-08-12,PROD_F,3
9285,2024-08-12,PROD_D,7
9286,2024-08-12,PROD_H,13
9287,2024-08-12,PROD_I,16
9288,2024-08-13,PROD_E,2
9289,2024-08-13,PROD_D,1
9290,2024-08-13,PROD_I,2
9291,2024-08-13,PROD_B,16
9292,2024-08-13,PROD_D,9
9293,2024-08-13,PROD_H,17
9294,2024-08-13,PROD_H,8
9295,2024-08-13,PROD_C,13
9296,2024-08-13,PROD_A,2
9297,2024-08-13,PROD_A,3
9298,2024-08-13,PROD_M,17
9299,2024-08-13,PROD_K,7
9300,2024-08-13,PROD_G,19
9301,2024-08-13,PROD_L,18
9302,2024-08-13,PROD_D,14
9303,2024-08-13,PROD_L,10
9304,2024-08-13,PROD_F,9
9305,2024-08-13,PROD_E,1
9306,2024-08-13,PROD_L,8
9307,2024-08-13,PROD_D,10
9308,2024-08-13,PROD_B,3
9309,2024-08-13,PROD_D,16
9310,2024-08-13,PROD_E,20
9311,2024-08-13,PROD_E,20
9312,2024-08-13,PROD_B,12
9313,2024-08-13,PROD_D,10
9314,2024-08-13,PROD_Q,15
9315,2024-08-13,PROD_M,19
9316,2024-08-13,PROD_K,14
9317,2024-08-13,PROD_B,5
9318,2024-08-13,PROD_J,15
9319,2024-08-13,PROD_B,13
9320,2024-08-13,PROD_E,16
9321,2024-08-13,PROD_C,15
9322,2024-08-13,PROD_I,2
9323,2024-08-13,PROD_D,10
9324,2024-08-13,PROD_A,19
9325,2024-08-13,PROD_J,16
9326,2024-08-13,PROD_L,11
9327,2024-08-14,PROD_A,13
9328,2024-08-14,PROD_S,1
9329,2024-08-14,PROD_G,13
9330,2024-08-14,PROD_A,5
9331,2024-08-14,PROD_N,20
9332,2024-08-14,PROD_A,14
9333,2024-08-14,PROD_A,10
9334,2024-08-14,PROD_F,15
9335,2024-08-14,PROD_A,5
9336,2024-08-14,PROD_B,4
9337,2024-08-14,PROD_A,9
9338,2024-08-14,PROD_C,2
9339,2024-08-14,PROD_F,1
9340,2024-08-14,PROD_A,14
9341,2024-08-14,PROD_O,10
9342,2024-08-14,PROD_M,10
9343,2024-08-14,PROD_B,1
9344,2024-08-14,PROD_A,12
9345,2024-08-14,PROD_M,17
9346,2024-08-14,PROD_H,16
9347,2024-08-14,PROD_H,2
9348,2024-08-14,PROD_D,8
9349,2024-08-14,PROD_N,5
9350,2024-08-14,PROD_A,5
9351,2024-08-14,PROD_C,5
9352,2024-08-14,PROD_B,1
9353,2024-08-14,PROD_I,7
9354,2024-08-14,PROD_D,8
9355,2024-08-14,PROD_A,7
9356,2024-08-14,PROD_R,16
9357,2024-08-14,PROD_I,10
9358,2024-08-14,PROD_C,6
9359,2024-08-14,PROD_A,17
9360,2024-08-14,PROD_H,18
9361,2024-08-14,PROD_B,10
9362,2024-08-14,PROD_A,17
9363,2024-08-14,PROD_E,19
9364,2024-08-14,PROD_S,12
9365,2024-08-14,PROD_B,15
9366,2024-08-14,PROD_C,3
9367,2024-08-14,PROD_L,13
9368,2024-08-15,PROD_A,18
9369,2024-08-15,PROD_L,3
9370,2024-08-15,PROD_B,5
9371,2024-08-15,PROD_O,17
9372,2024-08-15,PROD_D,17
9373,2024-08-15,PROD_P,4
9374,2024-08-15,PROD_A,3
9375,2024-08-15,PROD_D,20
9376,2024-08-15,PROD_A,20
9377,2024-08-15,PROD_E,15
9378,2024-08-15,PROD_A,5
9379,2024-08-15,PROD_J,19
9380,2024-08-15,PROD_L,20
9381,2024-08-15,PROD_I,8
9382,2024-08-15,PROD_C,9
9383,2024-08-15,PROD_C,8
9384,2024-08-15,PROD_G,7
9385,2024-08-15,PROD_I,13
9386,2024-08-15,PROD_A,14
9387,2024-08-15,PROD_A,16
9388,2024-08-15,PROD_G,17
9389,2024-08-15,PROD_C,10
9390,2024-08-15,PROD_C,16
9391,2024-08-15,PROD_Q,2
9392,2024-08-15,PROD_A,15
9393,2024-08-15,PROD_A,2
9394,2024-08-15,PROD_B,11
9395,2024-08-15,PROD_M,10
9396,2024-08-15,PROD_A,20
9397,2024-08-16,PROD_A,6
9398,2024-08-16,PROD_A,8
9399,2024-08-16,PROD_G,16
9400,2024-08-16,PROD_I,19
9401,2024-08-16,PROD_F,6
9402,2024-08-16,PROD_A,1
9403,2024-08-16,PROD_F,18
9404,2024-08-16,PROD_F,13
9405,2024-08-16,PROD_A,5
9406,2024-08-16,PROD_A,12
9407,2024-08-16,PROD_C,16
9408,2024-08-16,PROD_H,16
9409,2024-08-16,PROD_R,13
9410,2024-08-16,PROD_B,3
9411,2024-08-16,PROD_F,12
9412,2024-08-16,PROD_A,5
9413,2024-08-16,PROD_K,3
9414,2024-08-17,PROD_B,8
9415,2024-08-17,PROD_B,12
9416,2024-08-17,PROD_T,1
9417,2024-08-17,PROD_G,7
9418,2024-08-17,PROD_O,7
9419,2024-08-17,PROD_M,5
9420,2024-08-17,PROD_A,10
9421,2024-08-17,PROD_F,17
9422,2024-08-17,PROD_A,5
9423,2024-08-17,PROD_N,11
9424,2024-08-17,PROD_G,10
9425,2024-08-17,PROD_A,3
9426,2024-08-17,PROD_E,3
9427,2024-08-17,PROD_A,14
9428,2024-08-17,PROD_A,11
9429,2024-08-17,PROD_A,5
9430,2024-08-17,PROD_E,5
9431,2024-08-18,PROD_O,1
9432,2024-08-18,PROD_D,3
9433,2024-08-18,PROD_B,4
9434,2024-08-18,PROD_Q,2
9435,2024-08-18,PROD_A,5
9436,2024-08-18,PROD_C,14
9437,2024-08-18,PROD_A,1
9438,2024-08-18,PROD_F,3
9439,2024-08-18,PROD_C,4
9440,2024-08-18,PROD_B,12
9441,2024-08-18,PROD_F,15
9442,2024-08-18,PROD_H,15
9443,2024-08-18,PROD_R,4
9444,2024-08-18,PROD_K,7
9445,2024-08-18,PROD_B,12
9446,2024-08-18,PROD_D,20
9447,2024-08-18,PROD_E,1
9448,2024-08-18,PROD_I,17
9449,2024-08-18,PROD_C,18
9450,2024-08-18,PROD_J,3
9451,2024-08-19,PROD_G,20
9452,2024-08-19,PROD_F,8
9453,2024-08-19,PROD_J,5
9454,2024-08-19,PROD_C,1
9455,2024-08-19,PROD_G,4
9456,2024-08-19,PROD_P,3
9457,2024-08-19,PROD_E,6
9458,2024-08-19,PROD_A,13
9459,2024-08-19,PROD_C,8
9460,2024-08-19,PROD_R,5
9461,2024-08-19,PROD_E,19
9462,2024-08-19,PROD_A,3
9463,2024-08-19,PROD_G,4
9464,2024-08-19,PROD_I,17
9465,2024-08-19,PROD_F,15
9466,2024-08-19,PROD_N,12
9467,2024-08-19,PROD_A,7
9468,2024-08-19,PROD_F,11
9469,2024-08-19,PROD_E,15
9470,2024-08-19,PROD_D,17
9471,2024-08-19,PROD_A,2
9472,2024-08-20,PROD_A,5
9473,2024-08-20,PROD_A,4
9474,2024-08-20,PROD_Q,10
9475,2024-08-20,PROD_K,15
9476,2024-08-20,PROD_C,4
9477,2024-08-20,PROD_B,1
9478,2024-08-20,PROD_B,20
9479,2024-08-20,PROD_B,1
9480,2024-08-20,PROD_J,9
9481,2024-08-20,PROD_Q,6
9482,2024-08-20,PROD_M,3
9483,2024-08-20,PROD_A,11
9484,2024-08-20,PROD_J,19
9485,2024-08-20,PROD_E,3
9486,2024-08-20,PROD_E,19
9487,2024-08-20,PROD_A,19
9488,2024-08-20,PROD_A,8
9489,2024-08-20,PROD_A,13
9490,2024-08-20,PROD_B,12
9491,2024-08-20,PROD_H,1
9492,2024-08-20,PROD_S,20
9493,2024-08-20,PROD_C,16
9494,2024-08-20,PROD_A,2
9495,2024-08-20,PROD_H,5
9496,2024-08-20,PROD_D,18
9497,2024-08-20,PROD_I,1
9498,2024-08-20,PROD_B,4
9499,2024-08-20,PROD_A,3
9500,2024-08-20,PROD_K,5
9501,2024-08-20,PROD_A,9
9502,2024-08-20,PROD_F,7
9503,2024-08-20,PROD_A,13
9504,2024-08-20,PROD_E,10
9505,2024-08-20,PROD_A,11
9506,2024-08-21,PROD_A,12
9507,2024-08-21,PROD_B,2
9508,2024-08-21,PROD_C,12
9509,2024-08-21,PROD_D,17
9510,2024-08-21,PROD_K,17
9511,2024-08-21,PROD_E,13
9512,2024-08-21,PROD_E,9
9513,2024-08-21,PROD_S,7
9514,2024-08-21,PROD_M,18
9515,2024-08-21,PROD_E,13
9516,2024-08-21,PROD_S,9
9517,2024-08-21,PROD_D,4
9518,2024-08-21,PROD_B,14
9519,2024-08-21,PROD_C,3
9520,2024-08-21,PROD_F,7
9521,2024-08-21,PROD_B,5
9522,2024-08-21,PROD_P,18
9523,2024-08-21,PROD_E,16
9524,2024-08-21,PROD_A,19
9525,2024-08-21,PROD_D,18
9526,2024-08-21,PROD_C,14
9527,2024-08-21,PROD_D,6
9528,2024-08-21,PROD_S,17
9529,2024-08-21,PROD_G,15
9530,2024-08-21,PROD_A,3
9531,2024-08-21,PROD_A,6
9532,2024-08-21,PROD_D,13
9533,2024-08-21,PROD_I,2
9534,2024-08-21,PROD_I,18
9535,2024-08-22,PROD_A,9
9536,2024-08-22,PROD_J,17
9537,2024-08-22,PROD_M,7
9538,2024-08-22,PROD_A,3
9539,2024-08-22,PROD_E,19
9540,2024-08-22,PROD_B,8
9541,2024-08-22,PROD_C,12
9542,2024-08-22,PROD_B,3
9543,2024-08-22,PROD_B,2
9544,2024-08-22,PROD_Q,8
9545,2024-08-22,PROD_Q,3
9546,2024-08-22,PROD_H,12
9547,2024-08-22,PROD_D,12
9548,2024-08-22,PROD_Q,6
9549,2024-08-22,PROD_C,17
9550,2024-08-22,PROD_T,20
9551,2024-08-22,PROD_P,9
9552,2024-08-22,PROD_A,11
9553,2024-08-22,PROD_A,14
9554,2024-08-22,PROD_B,12
9555,2024-08-22,PROD_E,19
9556,2024-08-22,PROD_I,20
9557,2024-08-22,PROD_D,19
9558,2024-08-22,PROD_B,9
9559,2024-08-22,PROD_A,17
9560,2024-08-22,PROD_B,5
9561,2024-08-23,PROD_H,15
9562,2024-08-23,PROD_B,18
9563,2024-08-23,PROD_M,8
9564,2024-08-23,PROD_E,14
9565,2024-08-23,PROD_A,15
9566,2024-08-23,PROD_C,19
9567,2024-08-23,PROD_C,14
9568,2024-08-23,PROD_A,15
9569,2024-08-23,PROD_A,16
9570,2024-08-23,PROD_B,18
9571,2024-08-24,PROD_C,4
9572,2024-08-24,PROD_B,3
9573,2024-08-24,PROD_A,16
9574,2024-08-24,PROD_B,3
9575,2024-08-25,PROD_M,3
9576,2024-08-25,PROD_A,11
9577,2024-08-25,PROD_A,7
9578,2024-08-25,PROD_E,12
9579,2024-08-25,PROD_H,3
9580,2024-08-25,PROD_G,15
9581,2024-08-25,PROD_B,19
9582,2024-08-25,PROD_C,17
9583,2024-08-25,PROD_D,3
9584,2024-08-25,PROD_E,6
9585,2024-08-25,PROD_B,5
9586,2024-08-25,PROD_E,17
9587,2024-08-25,PROD_I,4
9588,2024-08-25,PROD_A,7
9589,2024-08-25,PROD_A,3
9590,2024-08-25,PROD_B,8
9591,2024-08-25,PROD_E,20
9592,2024-08-25,PROD_B,9
9593,2024-08-25,PROD_H,3
9594,2024-08-26,PROD_E,3
9595,2024-08-26,PROD_T,4
9596,2024-08-26,PROD_J,5
9597,2024-08-26,PROD_A,3
9598,2024-08-26,PROD_B,2
9599,2024-08-26,PROD_E,18
9600,2024-08-26,PROD_P,8
9601,2024-08-26,PROD_E,9
9602,2024-08-26,PROD_C,4
9603,2024-08-26,PROD_B,14
9604,2024-08-26,PROD_N,19
9605,2024-08-26,PROD_E,1
9606,2024-08-26,PROD_N,20
9607,2024-08-26,PROD_C,18
9608,2024-08-26,PROD_A,4
9609,2024-08-26,PROD_B,13
9610,2024-08-26,PROD_D,7
9611,2024-08-26,PROD_Q,7
9612,2024-08-27,PROD_J,19
9613,2024-08-27,PROD_D,18
9614,2024-08-27,PROD_E,3
9615,2024-08-27,PROD_D,7
9616,2024-08-27,PROD_E,19
9617,2024-08-27,PROD_A,4
9618,2024-08-27,PROD_F,5
9619,2024-08-27,PROD_A,17
9620,2024-08-27,PROD_B,3
9621,2024-08-27,PROD_A,11
9622,2024-08-27,PROD_E,1
9623,2024-08-27,PROD_C,6
9624,2024-08-27,PROD_A,10
9625,2024-08-27,PROD_F,3
9626,2024-08-27,PROD_B,3
9627,2024-08-27,PROD_D,13
9628,2024-08-27,PROD_B,13
9629,2024-08-27,PROD_O,9
9630,2024-08-27,PROD_B,9
9631,2024-08-27,PROD_M,6
9632,2024-08-27,PROD_A,1
9633,2024-08-27,PROD_S,4
9634,2024-08-27,PROD_B,15
9635,2024-08-27,PROD_B,17
9636,2024-08-27,PROD_A,11
9637,2024-08-27,PROD_A,13
9638,2024-08-27,PROD_Q,12
9639,2024-08-27,PROD_A,1
9640,2024-08-27,PROD_B,19
9641,2024-08-27,PROD_P,12
9642,2024-08-27,PROD_E,4
9643,2024-08-27,PROD_A,10
9644,2024-08-27,PROD_F,12
9645,2024-08-27,PROD_D,1
9646,2024-08-27,PROD_E,8
9647,2024-08-27,PROD_E,3
9648,2024-08-27,PROD_K,7
9649,2024-08-27,PROD_E,2
9650,2024-08-27,PROD_H,11
9651,2024-08-27,PROD_D,4
9652,2024-08-27,PROD_Q,4
9653,2024-08-27,PROD_A,11
9654,2024-08-27,PROD_C,1
9655,2024-08-27,PROD_A,2
9656,2024-08-27,PROD_A,20
9657,2024-08-27,PROD_L,19
9658,2024-08-27,PROD_A,15
9659,2024-08-27,PROD_B,7
9660,2024-08-28,PROD_A,16
9661,2024-08-28,PROD_L,14
9662,2024-08-28,PROD_O,14
9663,2024-08-28,PROD_A,7
9664,2024-08-28,PROD_B,20
9665,2024-08-28,PROD_S,19
9666,2024-08-28,PROD_D,8
9667,2024-08-28,PROD_F,10
9668,2024-08-28,PROD_O,2
9669,2024-08-28,PROD_N,9
9670,2024-08-28,PROD_B,20
9671,2024-08-28,PROD_D,16
9672,2024-08-28,PROD_H,4
9673,2024-08-28,PROD_B,12
9674,2024-08-28,PROD_P,6
9675,2024-08-28,PROD_F,14
9676,2024-08-28,PROD_B,5
9677,2024-08-28,PROD_B,9
9678,2024-08-28,PROD_K,7
9679,2024-08-28,PROD_A,14
9680,2024-08-28,PROD_E,15
9681,2024-08-28,PROD_A,19
9682,2024-08-28,PROD_E,2
9683,2024-08-28,PROD_B,18
9684,2024-08-28,PROD_H,18
9685,2024-08-28,PROD_M,5
9686,2024-08-28,PROD_B,10
9687,2024-08-28,PROD_L,11
9688,2024-08-28,PROD_B,11
9689,2024-08-28,PROD_T,11
9690,2024-08-28,PROD_A,6
9691,2024-08-28,PROD_F,13
9692,2024-08-29,PROD_B,13
9693,2024-08-29,PROD_M,11
9694,2024-08-29,PROD_E,16
9695,2024-08-29,PROD_C,1
9696,2024-08-29,PROD_B,17
9697,2024-08-29,PROD_F,17
9698,2024-08-29,PROD_A,2
9699,2024-08-29,PROD_B,11
9700,2024-08-29,PROD_P,9
9701,2024-08-29,PROD_E,7
9702,2024-08-29,PROD_A,10
9703,2024-08-29,PROD_O,15
9704,2024-08-29,PROD_C,20
9705,2024-08-29,PROD_F,14
9706,2024-08-29,PROD_A,12
9707,2024-08-29,PROD_E,18
9708,2024-08-29,PROD_H,5
9709,2024-08-29,PROD_I,15
9710,2024-08-29,PROD_J,9
9711,2024-08-29,PROD_G,3
9712,2024-08-29,PROD_A,8
9713,2024-08-29,PROD_B,18
9714,2024-08-29,PROD_S,11
9715,2024-08-29,PROD_B,6
9716,2024-08-29,PROD_D,3
9717,2024-08-29,PROD_A,14
9718,2024-08-29,PROD_S,16
9719,2024-08-30,PROD_Q,18
9720,2024-08-30,PROD_B,13
9721,2024-08-30,PROD_Q,18
9722,2024-08-30,PROD_F,19
9723,2024-08-30,PROD_B,6
9724,2024-08-30,PROD_N,3
9725,2024-08-30,PROD_A,20
9726,2024-08-30,PROD_D,18
9727,2024-08-30,PROD_A,6
9728,2024-08-30,PROD_A,2
9729,2024-08-30,PROD_D,11
9730,2024-08-30,PROD_D,12
9731,2024-08-30,PROD_B,3
9732,2024-08-30,PROD_P,4
9733,2024-08-30,PROD_A,8
9734,2024-08-30,PROD_B,11
9735,2024-08-30,PROD_C,19
9736,2024-08-30,PROD_F,20
9737,2024-08-30,PROD_R,9
9738,2024-08-30,PROD_F,17
9739,2024-08-30,PROD_H,16
9740,2024-08-30,PROD_G,14
9741,2024-08-31,PROD_T,5
9742,2024-08-31,PROD_A,14
9743,2024-08-31,PROD_F,15
9744,2024-08-31,PROD_F,2
9745,2024-08-31,PROD_B,10
9746,2024-08-31,PROD_A,4
9747,2024-08-31,PROD_H,12
9748,2024-08-31,PROD_B,2
9749,2024-08-31,PROD_F,18
9750,2024-08-31,PROD_H,7
9751,2024-08-31,PROD_O,20
9752,2024-08-31,PROD_A,12
9753,2024-08-31,PROD_F,17
9754,2024-08-31,PROD_A,17
9755,2024-08-31,PROD_F,15
9756,2024-08-31,PROD_A,13
9757,2024-08-31,PROD_A,7
9758,2024-08-31,PROD_K,12
9759,2024-09-01,PROD_G,8
9760,2024-09-01,PROD_M,1
9761,2024-09-01,PROD_N,20
9762,2024-09-01,PROD_L,5
9763,2024-09-01,PROD_A,16
9764,2024-09-01,PROD_N,3
9765,2024-09-01,PROD_G,18
9766,2024-09-01,PROD_B,1
9767,2024-09-01,PROD_B,11
9768,2024-09-01,PROD_O,8
9769,2024-09-01,PROD_J,4
9770,2024-09-01,PROD_L,20
9771,2024-09-01,PROD_G,18
9772,2024-09-01,PROD_C,3
9773,2024-09-01,PROD_B,4
9774,2024-09-01,PROD_B,12
9775,2024-09-01,PROD_K,9
9776,2024-09-01,PROD_B,10
9777,2024-09-01,PROD_F,4
9778,2024-09-01,PROD_A,3
9779,2024-09-01,PROD_B,7
9780,2024-09-01,PROD_G,17
9781,2024-09-01,PROD_B,5
9782,2024-09-01,PROD_H,18
9783,2024-09-01,PROD_B,3
9784,2024-09-01,PROD_D,17
9785,2024-09-01,PROD_D,18
9786,2024-09-02,PROD_A,7
9787,2024-09-02,PROD_L,20
9788,2024-09-02,PROD_R,7
9789,2024-09-02,PROD_R,5
9790,2024-09-02,PROD_A,18
9791,2024-09-02,PROD_A,19
9792,2024-09-02,PROD_R,18
9793,2024-09-02,PROD_C,17
9794,2024-09-02,PROD_A,9
9795,2024-09-02,PROD_A,4
9796,2024-09-02,PROD_C,9
9797,2024-09-02,PROD_J,1
9798,2024-09-02,PROD_G,19
9799,2024-09-02,PROD_F,19
9800,2024-09-02,PROD_I,11
9801,2024-09-02,PROD_E,7
9802,2024-09-02,PROD_D,11
9803,2024-09-02,PROD_C,5
9804,2024-09-02,PROD_D,3
9805,2024-09-02,PROD_A,3
9806,2024-09-02,PROD_B,19
9807,2024-09-02,PROD_A,5
9808,2024-09-02,PROD_L,13
9809,2024-09-03,PROD_A,14
9810,2024-09-03,PROD_J,10
9811,2024-09-03,PROD_E,5
9812,2024-09-03,PROD_L,2
9813,2024-09-03,PROD_Q,20
9814,2024-09-03,PROD_A,9
